datetime,RENDERUSDT,XLMUSDT,TIAUSDT,HBARUSDT,ETCUSDT,ADAUSDT,ENAUSDT,LINKUSDT,WLDUSDT,XRPUSDT,ATOMUSDT,BONKUSDT,ICPUSDT,BNBUSDT,NEXOUSDT,SOLUSDT,SEIUSDT,POLUSDT,FETUSDT,STXUSDT,OPUSDT,KAIAUSDT,NEARUSDT,LTCUSDT,SUIUSDT,FILUSDT,ETHUSDT,AAVEUSDT,JUPUSDT,ARBUSDT,ONDOUSDT,BCHUSDT,INJUSDT,DOTUSDT,UNIUSDT,TRUMPUSDT,SUSDT,TAOUSDT,AVAXUSDT,VIRTUALUSDT,DOGEUSDT,SHIBUSDT,QNTUSDT,PEPEUSDT,TONUSDT,VETUSDT,ALGOUSDT,BTCUSDT,APTUSDT
2022-07-07,0.0658751760543655,0.0385525107686095,,0.03613904661587314,0.04245010338544997,0.03255953108421261,,0.04623319503920786,,0.029056298476800097,0.05039401375140647,,0.10447202159671114,0.01166679899961538,0.046020390343460456,0.03762033038265512,,,0.07401336029878597,0.03214120921179677,0.05889301965215683,,0.05636467481140444,0.035324191739611634,,0.0422598092898826,0.04201834241640652,0.12235809202639737,,,,0.05152933829281265,0.02777956410707567,0.05201453495253352,0.0686189698187332,,,,0.05134545786790972,,0.030364229274830297,0.07363030316923957,0.03797924806521647,,,0.02099153484694078,0.03664339213898085,0.05028235345384914,
2022-07-08,-0.06782259633876117,-0.005291017634415436,,-0.012422519998557096,-0.019714469973082703,-0.024373358699697124,,-0.04308358613631156,,-0.005861681496331754,-0.041445408175392294,,0.10616019582839072,-0.002903963874404889,-0.03820174222566258,-0.008879661374632447,,,-0.029964788701936394,-0.012240054894501837,-0.01924818830491669,,-0.0320971182337874,-0.015459245072214113,,-0.010398707220898511,-0.019131493596315344,0.0056022555486697516,,,,-0.026353183400338487,-0.03642401872341686,-0.036266177984394375,0.01214238682572534,,,,-0.023058665750973574,,-0.021345986336976798,-0.00712380572785113,0.12397500590430444,,,-0.013804862613458578,-0.02608160408787243,-0.0013988983702488548,
2022-07-09,0.015474196582597383,-0.003542962076344218,,0.0694094513721676,0.017823514477382674,0.025210529112760668,,0.018692133012152546,,0.013430858827776662,0.0,,0.0028735651957317787,0.010743905000450802,0.048641807222345866,-0.0015752169179978437,,,0.036096015756872865,0.01951281422358172,0.014035318116383583,,0.05584106415661634,0.0519843895087685,,0.008673081253428864,0.0024516067004322632,0.13440391689242395,,,,0.024557850781664184,0.11541243004204718,0.029393298696632337,0.10777140024213694,,,,0.008583743691391655,,0.005919312742943468,0.037707229099931475,0.15473839656471583,,,0.014220231259098206,0.0229750467588115,-0.00013522719346830976,
2022-07-10,-0.039143940668502186,-0.047238573478013135,,-0.05544491102179516,-0.04648997252302498,-0.033180415133288226,,-0.04417121831313754,,-0.05760207714091406,-0.02138517061702279,,-0.08688095638298912,-0.035987146932499166,-0.08029001817312771,-0.03611466435926051,,,-0.06047182175501745,-0.021978906718775115,-0.07410797215372172,,-0.0729931787310835,-0.037100573626691384,,-0.05320403606346457,-0.04080419162975006,-0.051357559674677984,,,,-0.04127133175540472,-0.032157111634531284,-0.0552940271287895,-0.036252984995148674,,,,-0.03739232032316633,,-0.032031989040096936,-0.03502985132921506,-0.048144074457961275,,,-0.029500664396697875,-0.03579162719700902,-0.03436315139820555,
2022-07-11,-0.01204833851617448,-0.059404436313079796,,-0.06525783473792303,-0.06343756319304962,-0.06177417936342135,,-0.02614528010432236,,-0.032155103664899945,-0.07192256108242989,,-0.017364287909336043,-0.039544583233074,-0.02936589480436454,-0.09389467434149527,,,-0.06713930283762856,-0.07696104113612844,-0.10265415406008345,,-0.08923113372794264,-0.06766440443819306,,-0.05619455834364194,-0.06356897064785066,-0.10707578194458128,,,,-0.07482848519015217,-0.11289305036219166,-0.04930049844945412,-0.1119812788601691,,,,-0.09923226614984619,,-0.08576904015660614,-0.08458360206568165,-0.024970086347759043,,,-0.059021971759208605,-0.043162687303703616,-0.04404073474684607,
2022-07-12,-0.06467321034243499,-0.009920716286747878,,-0.023295562603522068,-0.025679014417691506,-0.04133013679184668,,-0.016694878572169992,,-0.011487043987130812,-0.0462871867630611,,0.0015910902322419035,-0.022412412804501753,-0.050944801615248565,-0.022391253175445627,,,-0.04837358428421583,-0.040821994520255166,-0.06661968734139569,,-0.011539189319767232,-0.02874000390029474,,-0.02142243558740683,-0.05417768989552516,-0.021692824611259785,,,,-0.019358729869548782,-0.05343508145602558,-0.03903696280823235,-0.0054005531800002775,,,,-0.03519424812179281,,-0.03175392230628463,-0.03956994968697188,0.010062977998620966,,,-0.025271273630294695,-0.014925650216675593,-0.032317491445751946,
2022-07-13,0.07472354619593637,0.04959694113937198,,0.062010074784212534,0.04105318166727961,0.04957760622186382,,0.03879974913948713,,0.03809684693560539,0.05006975487505723,,0.03284110618924223,0.04389975561730119,0.05425058974974802,0.06686903471410835,,,0.0771229975702017,0.04614115599785513,0.05406722127027579,,0.045678438841268376,0.04603971284278526,,0.04050698427981742,0.0710000093611134,0.1528967611676646,,,,0.053092087112069426,0.04445176257083401,0.02980612803270183,0.09956759576504222,,,,0.11705308439798559,,0.03482612134325489,0.061633194771319816,0.057158413839948415,,,0.034754297957830235,0.057765808893167854,0.045813728987704215,
2022-07-14,0.015873349156290163,0.016933612529439673,,0.014140062773812693,0.021270098617735874,0.0075008875381219735,,0.01606460250380684,,0.030724850295536045,0.09063812975687721,,0.049522496681107184,0.034118447891692744,0.008216973102280804,0.06133146645785769,,,0.037090344209557,0.007926065272420723,0.03516391245766697,,0.04540243820811885,0.03489648298649391,,0.01314572921250273,0.06796872989362288,0.1358812018047533,,,,0.004866189651172906,0.03545899286921952,0.03791204602224894,0.13720112151348496,,,,0.04820834965066085,,0.008360177309875767,0.005676458004805122,0.13986472257978172,,,0.02485702768404748,0.06130750055612471,0.017341827629275455,
2022-07-15,0.019493794681001132,0.0009324009999511908,,0.017015105005982755,0.02215599189720864,0.0011316058693119021,,0.007936549595736342,,0.001197604933558589,0.007535496650493287,,-0.004402061400637764,0.0,-0.05725469266349579,0.005636842196873773,,,-0.002604168138387632,0.010471299867295437,-0.018462062839735442,,0.0028595958863043267,0.008923434575955853,,-0.024552697005879073,0.03120677869845652,-0.009906520202791829,,,,0.03059512057820276,0.014931515130124435,0.010362787035546658,-0.034786116085415424,,,,-0.020967272843930986,,0.007655539781328278,0.021466059894877723,0.06947237281476738,,,0.00698998040471032,-0.0063917429600099515,0.011646994153803221,
2022-07-16,0.02101318959881639,0.021208724877262337,,0.02124510861373628,0.1386642791319858,0.034896306686268856,,0.04180175155569397,,0.04762109031335129,0.01956881247645087,,0.04598511324182344,0.046291287363081524,0.025664368375906122,0.057723326813777696,,,0.057013538794421684,0.030771658666753687,0.07765093423006607,,0.0394732841627666,0.061782699537062474,,0.030134106844074204,0.09639865042623087,0.02727937842166209,,,,0.030600440448717042,0.023131332023418927,0.05863008445140488,0.08479653666007685,,,,0.09366447589463492,,0.02277644991383153,0.018298772252511905,-0.01643342927005763,,,0.03128603144007862,0.03892707051426047,0.01739743738897494,
2022-07-17,-0.028765166403134323,-0.02775386278217099,,-0.028943376039488766,0.10680455923005999,-0.02208570335381186,,-0.03832952584494471,,-0.020756006010998355,-0.03480910967882667,,0.01533131074678893,-0.008038628496435173,0.01675081042481535,-0.024553663174051325,,,-0.022416878914542145,-0.025576841789649737,0.10708316896927236,,-0.033210809952493585,0.012270092591814401,,0.052405847812154134,-0.012766920485781647,-0.051916682807047275,,,,0.007279377002901319,-0.036480568342413804,-0.039665256392431514,-0.061471864093667866,,,,-0.029610568287265448,,-0.02087168743317735,-0.02757527662280389,-0.03875298629723323,,,-0.02175389687364522,-0.011816976504784542,-0.018929091711402925,
2022-07-18,0.13280155437293129,0.06886778549016569,,0.08585150831136817,0.27171105618855196,0.0908746804573472,,0.1031996826600787,,0.06211423333759048,0.07095634260783584,,0.04198314584919124,0.06370585010804458,0.08742657317578957,0.11945032554731891,,,0.06343589835908761,0.0962517994595859,0.3408883380080917,,0.14207875508426002,0.049677930130698565,,0.044757900641493625,0.16642121490543102,0.08682239465891521,,,,0.0958869523659412,0.0687293321521807,0.1015962141229217,0.05467374137984698,,,,0.14922199677376385,,0.06892943782268435,0.10852419187987852,0.050381024292352236,,,0.06429593026588462,0.06611602807631886,0.07564984518217717,
2022-07-19,0.05308045285649969,0.03696166335327598,,0.040311225802247094,-0.00039596120097629367,0.0493337901681422,,0.03037109787629877,,0.02059135338353827,0.09381875521765491,,-0.02280447581861949,0.01689546478605069,0.12301202623314855,0.030548817440204563,,,0.03370452675139125,0.050469425689152,-0.12499995757505374,,0.10970850880051927,-0.01201731200401744,,0.016694878572170054,-0.024795082040965585,-0.005211059212752199,,,,0.05528039299619288,0.03694733905680887,0.016828876130156885,0.0027247973261850357,,,,0.03164430873256575,,0.021235329692911333,0.017406158476950172,0.029427847299211433,,,0.05430130117771285,0.03417967711204518,0.04207720104807247,
2022-07-20,-0.10016848895540105,-0.056414089280091215,,-0.04173067245647323,-0.07822917160646246,-0.04811104699562331,,-0.05482571122217117,,-0.025530990211201067,-0.08312124446865152,,-0.08935778127702951,-0.039488805676595184,-0.08127720645553373,-0.06514787397914153,,,-0.04679216150675882,-0.07911100165253612,-0.051220299022723646,,-0.08011624519609041,-0.012163486193197237,,-0.07742472477971578,-0.013538507645356856,-0.05255901285166098,,,,-0.052812271628109295,-0.07992417510657478,-0.04194586073793098,-0.06899287148695131,,,,-0.04678973916990636,,0.01624182307952138,-0.02159552363222711,-0.10235080968605938,,,-0.030723785435062125,-0.07650953017931726,-0.007435482451242203,
2022-07-21,0.01242251999855689,0.014184634991956381,,0.011299555253933247,0.11897195506881261,0.01676298971204312,,0.018325309002644754,,0.009310034387662343,0.13245902031815956,,0.023461486678997966,0.02825693918973684,0.0316118276343473,0.025133442750292806,,,0.020154801978460125,0.040337615726575335,0.12473368192099346,,0.04463879304695601,0.014233880307505654,,0.007130154984591269,0.03479167709103766,0.04941929284699329,,,,0.011438033196926376,0.022849432772343956,0.00800004266707637,0.052531594432879504,,,,0.0576528514272774,,-0.0022837577724900103,0.006694585672214202,0.06518597988469554,,,0.0003948667376084286,0.013260499871617822,-0.003066708544995841,
2022-07-22,-0.03774032798284686,-0.015077890969171434,,-0.025605950905171156,-0.055504671312740235,-0.03360462828318717,,-0.0307805949377372,,-0.025115160286617606,-0.03771248543246764,,-0.06280090123903036,-0.012121360532344963,-0.008522778861982626,-0.061465847735189254,,,-0.035846131773135885,-0.007001195458983588,0.07327920466763668,,-0.012419662859781704,-0.03383023517301242,,-0.027004341191674757,-0.025834684417970613,-0.06272325847335612,,,,0.00162337697989077,-0.0052850255140539084,-0.032391495791235514,-0.04816795114510618,,,,-0.05595865364804449,,-0.037119464193051344,-0.022776184890556418,-0.022583188505119173,,,-0.002767347091238655,-0.03407931365286262,-0.02039295734074819,
2022-07-23,0.028882874148786146,-0.002684565370668987,,-0.01159433278091937,0.026181582733414442,0.06844038528505265,,0.009100312326500251,,0.003905165353425681,-0.050492420304433086,,0.030397477184370948,-0.01227009259181436,-0.021630259308704738,-0.014159968300621831,,,0.013293247110662923,-0.007050557996666799,0.11844815041319409,,-0.0030130976556539497,0.004092168329541332,,0.01628995297926855,0.008690236730156871,-0.002234637801416154,,,,-0.007326040092072786,0.032765403096734855,0.0054719698779933925,0.01154413974686526,,,,-0.0012703791672520107,,0.009005744781170501,-0.010291686036547525,-0.00398010475662681,,,-0.00954661188358,-0.008032171697264378,-0.010358144626696868,
2022-07-24,0.07372660813715032,0.01423511582187191,,0.05391376465983123,-0.0003916193510007459,-0.00971824946892134,,0.03587700032148311,,-0.0016717752570121155,-0.014133807492008996,,-0.010534333684959327,0.008451836712001816,0.010152371464017908,0.023734117781079544,,,0.013118852429114503,0.03248545514448831,-0.022593752908362477,,0.010161750259499513,0.036094930445659375,,0.012489011570774767,0.031168596984445608,0.013333530869465168,,,,0.07474968964504315,-0.006615239118719205,0.00950448431156398,0.03800598162519255,,,,0.00801861228330188,,-0.007227703121453256,-0.0008624407606585953,-0.027288201548843018,,,0.0015974444291570774,0.01600034134644112,0.005712112265188854,
2022-07-25,-0.09713001652131069,-0.06760564634488346,,-0.10628175017714718,-0.09268925393919217,-0.07458885699107264,,-0.09811930919870401,,-0.06450134019651724,-0.10518232606362714,,-0.060813747112506984,-0.06642757793704947,-0.01746769304039072,-0.11044986217165113,,,-0.09697032485536583,-0.08825748306987691,-0.14494400770135515,,-0.13906136063398378,-0.07816059573117189,,-0.0735625671770166,-0.10337352078442748,-0.10830819649516871,,,,-0.11135943525760424,-0.08059595803342993,-0.09045711015525147,-0.028013036227674006,,,,-0.12855968511814403,,-0.08686334945623835,-0.07989891588380002,-0.10809649547670111,,,-0.07153286343458358,-0.08685105634800373,-0.05783170787580325,
2022-07-26,-0.018382870600533535,-0.0018921481520379265,,0.01069528911674795,0.07848783183302423,-0.01590870331659465,,-0.014093562434831548,,0.0029700051531851663,0.026592051470405456,,0.05778344176332774,0.01943380999286417,-0.04812958944542241,-0.010974047031976675,,,-0.003924138456134258,-0.01254721605208864,0.03946258036935941,,-0.008485863703559736,-0.0022246950221110513,,0.015151805020602246,0.005764901377539924,-0.0024630554323977483,,,,0.007598179231071543,-0.004807701568103009,0.0029542118974316043,-0.055488685617653244,,,,-0.010088963789229381,,0.009481790603306473,0.015762959665257554,0.05766564184980908,,,-0.0004287245510469563,-0.0019255461661950794,-0.002642042980227913,
2022-07-27,0.07158690666399806,0.064183344433429,,0.07041030616792489,0.2684275666616446,0.08873820104239331,,0.07867095701989935,,0.06375974822175834,0.11152236424435488,,0.08295663245813852,0.085272362438605,0.0870113769896297,0.10417360466101297,,,0.06224230887722079,0.05167201054432086,0.2406436982739639,,0.09977905613463285,0.09094756952691403,,0.061950588861538466,0.12113882570088544,0.15503103907066534,,,,0.06904893944132691,0.05394039014574777,0.12464244520727659,0.1870650434063725,,,,0.1216919051885949,,0.07233554042859856,0.057209521600673295,0.04220035449037647,,,0.07713572888222724,0.054692585734462305,0.07684804868982513,
2022-07-28,0.03228827637763646,0.035764823586920236,,0.023793984665522645,0.21484677360884533,0.0037105793965357746,,0.05073191235234217,,0.03955240763360936,0.052432315679524395,,0.013869847864150377,0.020408871631207033,0.02096512846504487,0.06449191304173642,,,0.07014163669082484,0.04455602155023281,0.3194901796480065,,0.051437897091873165,0.07191465664286276,,0.04660032079454242,0.05285344954663206,0.0594437273070978,,,,0.201241390298585,0.07334664741196213,0.02316705928153438,0.14467701883943887,,,,0.03404405256655305,,0.027587956518828963,0.029955170835788046,0.07078190382265039,,,0.04464160595061606,0.023148485902757792,0.03806305270838894,
2022-07-29,0.013289232118682706,0.008532474973720743,,-0.011126679464757105,-0.00762517530522088,0.01700852753185848,,0.08826918798763496,,-0.0161772198723394,0.027595469850296563,,0.10453372768183221,0.05747902942461238,-0.011126679464756992,-0.023580437066453155,,,-0.012709587604949467,-0.006904515346544487,0.23849472996997068,,0.00022891152669468558,-0.04450194232188114,,0.0067227143948767375,-0.001648192584826196,-0.051031480012445875,,,,-0.02535072383492072,0.015438903151651409,0.04112729142386279,-0.02178735418490718,,,,0.01191223780143552,,-0.004642399168958814,-0.010169579169629048,0.024716087044298004,,,0.012825524732287936,0.0011880013277244666,-0.0029057065160629104,
2022-07-30,-0.009950330853168092,0.01601382725030024,,0.01801850550267843,-0.026267926820610188,0.008587019657105077,,-0.008023987520551484,,0.052936412335192785,-0.04243116151704345,,0.02813641262866646,-0.019952502287093058,0.012508849691708707,0.045022180702780114,,,0.01500316659204899,0.006904515346544486,-0.016456761963510622,,-0.0022914767130432752,-0.0037994594315331636,,0.2964376005541596,-0.014438572055103257,-0.0031463056893649482,,,,-0.04304632299018001,-0.007689656905418475,0.0024390255993590104,-0.03359778496617667,,,,-0.01067333613564188,,0.012715096894070044,0.015215847237253215,-0.0028208763416413406,,,0.027358453086745393,0.002371776979014794,-0.0054933721401181045,
2022-07-31,0.1906203596086497,-0.016863806052004805,,0.039062205240762884,-0.08183984331235496,-0.019570847205051763,,-0.021848196307504977,,-0.022683804065054828,-0.03362778864003297,,0.08106287933632547,-0.01540646719668753,-0.019526422350355267,-0.03457822154169671,,,0.09186783561335195,0.01140263209781177,-0.13289948107110977,,-0.029804301518325145,-0.011318363170562132,,0.19613193809602106,-0.011187867057264347,0.024897551621727087,,,,-0.043546205825787145,-0.0035149421074446084,0.04873216121126458,-0.053814152813908014,,,,-0.021272960698909767,,-0.02294611276595467,-0.01862881983349321,-0.03643739620243098,,,-0.011370010623594263,-0.004749192660461976,-0.014922034485878831,
2022-08-01,-0.025105921131076358,0.005089069507471228,,0.014426479710223344,-0.03927573529970909,-0.007194975132102356,,-0.010643290800357294,,-0.0002637478585775117,0.004337983377630719,,-0.07624939230477758,-0.0007059654370153107,0.023661507498158228,-0.01666705248521176,,,-0.009448889197932396,0.04435316754980265,-0.04787460111316335,,0.009643729919963475,-0.005034412378460078,,-0.1057017543576058,-0.028922339987396926,-0.010298752200574473,,,,-0.010101095986503933,0.011900735483718606,-0.05361617580369016,0.0047961722634930135,,,,-0.006343857181484901,,0.00556696427459762,0.020305266160745523,0.010684900100016353,,,0.0171882088545816,0.018862922971220015,-0.001087168364516185,
2022-08-02,-0.0330252554314943,-0.026576789244160924,,-0.05623971832287608,0.043941587046948505,-0.031924987429183926,,-0.05331159900142269,,-0.020520373603683643,-0.047473217180861796,,-0.04417896337662764,0.0021164029063776937,0.020422765633861143,-0.04568574417401443,,,-0.02456076474259659,-0.046623316084341754,0.08080705839484353,,0.009087794107103777,-0.02366269226560324,,-0.07070081383210759,0.000386362038297038,-0.03261730492383096,,,,-0.030930300691358728,-0.012605208918982279,-0.029815873225154912,-0.013245226750020567,,,,-0.03102359960782594,,-0.02860089740973096,-0.016040867374288035,-0.002902759657961351,,,0.007585371389256564,-0.04753547716591534,-0.012116250420426194,
2022-08-03,0.0316118276343473,-0.007850018505927061,,-0.02651934892822332,-0.015730971559712006,0.008427016161879922,,0.014798693417426716,,-0.005128908530348971,0.024412112511025798,,-0.013897886361008438,0.04714446025974223,0.002691791665711353,-0.03191896145261695,,,0.03296417553897619,0.059554530756590604,0.19638278690150401,,0.045570618430760136,-0.0048350983507262696,,-0.013522025331973997,-0.00784843998302193,0.014862269321241012,,,,0.0014947685892295046,0.025053502445550293,0.008788506033079338,0.0769610411361284,,,,0.008280718487476616,,-0.004671145387972024,0.007630388865691733,0.018243424835442897,,,0.05427552896042343,0.0,-0.007397292091435454,
2022-08-04,-0.03307274827402219,-0.0026304267687732993,,0.0182205461135281,-0.033086575240918806,-0.0015996804051158723,,0.010923101505469863,,0.004051322219178724,0.01920604977988321,,0.015151805020602246,0.04694773163799166,-0.008097210232619362,0.007496480757355581,,,0.00833338155914424,0.012766130823035533,-0.03735404862081288,,-0.02037459935165144,0.03202453875075078,,0.0012368585373962004,-0.006323406437222392,0.015682496000617777,,,,0.0029828508320651342,0.06001800972625295,0.01242251999855711,-0.010152371464017962,,,,0.01379332213233577,,0.01558550954519369,0.0,-0.011483379777723601,,,0.0067935043883980695,0.029267438209859123,-0.008599709479179367,
2022-08-05,0.11322425211804071,0.03959209012204942,,0.05143217363227091,0.09640738726046327,0.03480835140176952,,0.06747080117788272,,0.014450345103789395,0.05732470188878071,,0.048909503032274274,0.013063751184363176,0.020121403199421028,0.04334263681784596,,,0.044632154020768366,0.0373487393025876,0.012950193934056596,,0.16152318396424675,0.04619229296155338,,0.030434485300255155,0.07708380245522739,0.06427915140456479,,,,0.05575095407206882,0.03059512057820276,0.08288765980576786,0.01574835696813933,,,,0.06584866423750142,,0.03736024750036145,0.024198093500099098,0.03313128396958259,,,0.06169935572424129,0.0642039424248086,0.030020061930577643,
2022-08-06,-0.04950843773193323,0.02664603941829568,,0.013106347505300365,-0.012611832956288798,-0.01205536668860364,,-0.010976498208480198,,-0.013103543553410715,-0.031116502471603705,,-0.012004946096823486,-0.0022183498243153873,-0.005326244282674094,-0.011907855913368676,,,0.008888947417245994,-0.012295236857037354,-0.022379284222908302,,-0.05824581370243219,-0.026603353172864528,,0.12495152513499586,-0.0269666017680178,-0.03665591168512241,,,,-0.0049417679107788565,-0.02994808076268123,-0.032335380642936576,-0.02143342060274761,,,,0.06516457762831321,,-0.01704750906176682,-0.013278203386076985,0.11259684002634278,,,-0.017659794313406977,-0.026849147060041996,-0.01548490381388308,
